experiment_type,model,concept,file,total_rows,failed_rows,failure_rate
avg,phi3mini_4k_instruct_fp16,potted plant,20_weight_potted plant_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,1_material_potted plant.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,1_pattern_potted plant.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,20_size_potted plant_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,20_size_potted plant_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,20_size_potted plant_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,20_size_potted plant_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,20_weight_potted plant_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,20_size_potted plant_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,1_context_potted plant.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,20_temperature_potted plant_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,potted plant,1_texture_potted plant.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_weight_boat_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_scenario_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_weight_boat_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_temperature_boat_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_shape_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_location_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_texture_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_temperature_boat_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_colour_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_value_boat_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_weight_boat_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_value_boat_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_temperature_boat_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_material_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_context_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_pattern_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_function_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,1_disposition_boat.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_weight_boat_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_value_boat_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,boat,20_size_boat_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_context_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_shape_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_texture_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_scenario_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_weight_sports ball_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_temperature_sports ball_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_temperature_sports ball_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_value_sports ball_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_colour_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_weight_sports ball_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_material_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_pattern_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_location_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_temperature_sports ball_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_value_sports ball_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_disposition_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_weight_sports ball_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_weight_sports ball_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,1_function_sports ball.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_value_sports ball_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sports ball,20_size_sports ball_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_disposition_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_weight_refrigerator_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_weight_refrigerator_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_scenario_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_material_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_pattern_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_value_refrigerator_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_weight_refrigerator_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_texture_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_value_refrigerator_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_temperature_refrigerator_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_temperature_refrigerator_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_value_refrigerator_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_weight_refrigerator_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_location_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_context_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_temperature_refrigerator_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_shape_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_colour_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,20_size_refrigerator_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,refrigerator,1_function_refrigerator.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_weight_wine glass_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_disposition_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_temperature_wine glass_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_texture_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_shape_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_weight_wine glass_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_location_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_material_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_temperature_wine glass_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_pattern_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_temperature_wine glass_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_context_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_function_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_scenario_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_value_wine glass_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_value_wine glass_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_value_wine glass_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,1_colour_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_weight_wine glass_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_size_wine glass_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,wine glass,20_weight_wine glass_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_material_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_disposition_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_function_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_value_bicycle_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_value_bicycle_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_colour_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_value_bicycle_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_scenario_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_texture_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_pattern_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_weight_bicycle_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_weight_bicycle_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_size_bicycle_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_weight_bicycle_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_shape_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_context_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_temperature_bicycle_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_temperature_bicycle_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_temperature_bicycle_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,1_location_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,bicycle,20_weight_bicycle_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_value_knife_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_colour_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_weight_knife_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_weight_knife_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_weight_knife_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_function_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_value_knife_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_context_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_temperature_knife_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_location_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_shape_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_value_knife_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_scenario_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_texture_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_pattern_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_weight_knife_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_material_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_temperature_knife_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_temperature_knife_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,20_size_knife_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,knife,1_disposition_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_weight_sheep_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_texture_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_value_sheep_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_temperature_sheep_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_value_sheep_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_pattern_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_location_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_disposition_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_weight_sheep_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_weight_sheep_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_value_sheep_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_scenario_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_temperature_sheep_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_weight_sheep_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_colour_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_shape_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,1_material_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_fp16,sheep,20_size_sheep_height_millimeters.json,20,0,0.0
