client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
phi_4k_instruct,couch,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""couch"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour helps identify and differentiate couches, as well as their suitability for certain environments or preferences.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is a defining characteristic of a couch, influencing both its design and functionality.""
  },
  ""material"": {
    ""value"": true,
    ""reason"":",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,couch,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""couch"",
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a couch is relevant as it describes its form and how it can fit in a space.""
  },
  ""texture"": {
    ""value"": true,
    ""reason"": ""Texture is relevant for comfort and material properties, which are key aspects of a couch.""
  },
  ""material"": {
    ""value"": true,
    ""reason"": ""Material",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,couch,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""couch with description: (which is an upholstered seat for more than one person)"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is universally relevant across all concepts as it helps in identifying and categorizing objects.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is relevant because it characterizes the physical form of the couch, which is important for design, functionality, and a",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,couch,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""couch"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is a universal descriptor that helps in identifying and categorizing couches, as well as matching them to interior design preferences.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape describes the couch's form and is essential for recognizing its style and suitability for space.""
  },
  ""location"": {
   ",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,couch,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""couch"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour helps identify and distinguish couches, which can vary widely in appearance.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is universally relevant across all concepts as it describes the form of the object.""
  },
  ""material"": {
    ""value"": true,
    ""reason"": ""Material is relevant to a couch",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""The giraffe is described as the tallest living quadruped, making height a relevant descriptor.""
  },
  ""coat"": {
    ""value"": true,
    ""reason"": ""The giraffe's coat is mentioned, which is an important characteristic.""
  },
",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""Being the tallest living quadruped is a defining characteristic of a giraffe.""
  },
  ""coat"": {
    ""value"": true,
    ""reason"": ""The spotted coat is a distinctive feature of giraffes.""
  },
  ""horns",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""tallest"":
    ""value""
    ,
    ""reason"": ""Giraffes are the tallest living land mammals, which is a key characteristic that helps distinguish them from other quadrupeds.""
  ,
  ""spotted_coat"":
    ""value""
    ,
    ""reason"": ""The spotted coat is a distinctive",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""Giraffes are known for their exceptional height, which is a key characteristic.""
  },
  ""coat_pattern"": {
    ""value"": true,
    ""reason"": ""The spotted coat pattern is distinctive for giraffes and helps in their identification.""
  },",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""As the tallest living quadruped, height is a key characteristic of giraffes.""
  },
  ""coat"": {
    ""value"": true,
    ""reason"": ""The spotted coat is a distinctive feature of giraffes.""
  },
  ""horn",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""Giraffes are known for their exceptional height among living quadrupeds, which is a distinguishing feature.""
  },
  ""coat"": {
    ""value"": true,
    ""reason"": ""The description mentions a spotted coat, which is a key visual characteristic of giraff",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""Being the tallest living quadruped is a key characteristic of giraffes.""
  },
  ""coat"": {
    ""value"": true,
    ""reason"": ""The spotted coat is a distinctive feature of giraffes.""
  },
  ""horns",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""tallest"":
    ""value': true,"",
    ""reason"": ""The giraffe is renowned for its height, which is a distinguishing feature among quadrupeds.""
  ,
  ""coat_color"":
    ""value': true,"",
    ""reason"": ""The giraffe's spotted coat color is a key characteristic for identification",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a giraffe, characterized by its long neck and legs, is a distinctive and defining feature.""
  },
  ""color"": {
    ""value"": true,
    ""reason"": ""Color is a universal descriptor, relevant for giraffes as they have a sp",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""Being the tallest living quadruped, the height of a giraffe is a key characteristic that distinguishes it from other animals.""
  },
  ""coat"": {
    ""value"": true,
    ""reason"": ""The coat color, including the spotted pattern, helps in ident",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""As the tallest living quadruped, height is a key characteristic of giraffes.""
  },
  ""coat_pattern"": {
    ""value"": true,
    ""reason"": ""Giraffes are known for their spotted coat, which is a distinctive and recognizable",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a giraffe, with its long neck and legs, is a defining feature that helps distinguish it from other animals.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is universally relevant across all concepts and provides context about where the gira",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a giraffe, including its long neck and legs, is a key characteristic distinguishing it from other quadrupeds.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""The giraffe's native habitat, savannas of tropical Africa",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""height"": {
    ""value"": true,
    ""reason"": ""A giraffe's height is a distinguishing feature that helps characterize it as the tallest living quadruped.""
  },
  ""coat"": {
    ""value"": true,
    ""reason"": ""The coat color and pattern (spotted coat) are key descriptors for ident",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""tallest_living_quadruped"": {
    ""value"": true,
    ""reason"": ""Being the tallest living quadruped is a defining characteristic of giraffes.""
  },
  ""spotted_coat"": {
    ""value"": true,
    ""reason"": ""A spotted coat is a distinctive feature that helps",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""tallest"":
    ""value': true,"",
    ""reason"": ""Being the tallest living quadruped is a distinctive characteristic that helps identify a giraffe.""
  ,
  ""coat"":
    ""value': true,"",
    ""reason"": ""The spotted coat is a key descriptor for recognizing a giraffe.""
",phi3mini_4k_instruct_q4,context,,,No syntax
phi_4k_instruct,giraffe,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""giraffe"",
  ""size"": {
    ""value"": true,
    ""reason"": ""Giraffes are characterized by their large size, being the tallest living quadruped.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""The shape of a giraffe, including its spotted coat and long neck and legs, is a distinct",phi3mini_4k_instruct_q4,context,,,No syntax
