emotion,emotion_label,def_APA,def_Cambridge,def_SentiWordNet,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Ecstasy,ecstasy,"a feeling of intense pleasure and elation, including that experienced in some mystical states, during orgasm, with aesthetic reveries, and in drug-induced states.","a state of extreme happiness, especially when feeling pleasure","a state of being carried away by overwhelming emotion; \""listening to sweet music in a perfect rapture\""- Charles Dickens""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
